"sid","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"3133",0.1,0.02,0.01,0.01,0.02,0.03,0.26,0.47,0.91,0.92,0.69,0.77,0.88,0.76,0.85,0.98,1.02,1.56,1.73,1.3,0.83,0.76,0.38,0.17
"3134",0.31,0.1,0.07,0.02,0.12,0.29,1.11,2.32,5.05,3.6,2.04,2.02,1.72,1.76,1.66,2.07,2.47,4.92,5.72,3.58,1.85,1.55,1.25,0.7
"3135",0.34,0.28,0.02,0.01,0.09,0.63,1.24,5.39,8.63,2.29,1.03,1.19,1.28,1.39,1.64,1.65,1.95,2.82,2.71,2.01,1.51,1.26,1,0.85
"3136",0.05,0.07,0.02,0.01,NA,0.22,0.11,1.05,1.44,1.97,2.15,2.58,2.92,3.44,3.05,3.31,3.4,3.32,3.93,2.52,1.19,0.75,0.53,0.47
"3137",0.05,0.05,NA,NA,0.01,0.02,0.35,1.08,2.3,2.05,2.05,3.02,3.6,4.34,4.8,4.6,4.26,3.4,1.97,1.11,0.62,0.66,0.31,0.13
"3138",NA,NA,NA,NA,NA,0.02,0.01,0.03,0.13,0.1,0.09,0.05,0.09,0.11,0.1,0.08,0.19,0.08,0.08,0.09,0.08,0.1,0.02,0.02
"3139",0.11,0.05,0.02,0.04,0.05,0.18,0.62,2.83,3.79,3.4,2.23,2.03,1.91,2.34,2.62,2.53,2.75,2.99,2.79,2.18,1.41,1.07,0.67,0.36
"3140",0.46,0.14,0.13,0.07,0.05,0.26,2.69,7.67,13.72,4.47,2.06,1.79,2.09,2.16,2.69,2.57,2.66,3.51,3.41,2.52,1.69,1.11,0.81,0.99
"3141",0.36,0.18,0.07,0.04,0.27,0.44,1.77,6.6,14.08,8.59,5.1,4.6,4.79,4.91,4.74,5.65,8.78,13.34,10.55,7.79,4.5,2.5,1.75,1.7
"3142",0.33,0.08,0.12,0.09,0.51,1.19,2.7,4.69,5.79,3.22,1.92,1.87,2.16,2.27,2.26,2.58,3.61,5.43,6.02,4.92,3.59,2.63,1.27,1
"3143",0.05,0.05,0.05,NA,NA,0.02,0.16,0.7,1.73,1.6,2.47,3.47,4.08,4.38,4.85,4.71,4.13,3.28,1.6,1.07,0.93,0.5,0.24,0.18
"3144",0.03,0.02,NA,NA,0.15,0.38,0.58,2.21,3.03,2.35,1.15,0.98,1.36,1.15,1.31,1.98,1.55,2.17,1.17,0.77,0.63,0.56,0.21,0.14
"3145",0.11,0.07,0.04,0.01,0.03,0.4,1.05,5.11,8.51,4.16,2.82,2.84,2.5,2.85,3.92,3.55,3.8,4.01,3.17,1.5,1.56,1.37,0.68,0.36
"3146",0.11,0.03,0.01,0.02,NA,0.08,0.61,2.63,4.59,2.8,1.31,0.95,0.9,0.88,0.92,0.89,1.14,1.04,1.22,0.82,0.63,0.58,0.44,0.28
"3147",0.34,0.24,0.07,0.02,NA,0.27,0.84,4.15,8.37,3.05,1.8,1.92,2.07,2.63,2.21,2.51,2.66,3.16,3.17,2.59,2.5,1.74,1.55,0.92
"3148",0.17,0.1,0.03,0.03,0.08,0.46,1.46,4.3,6.73,3.17,1.02,0.85,1.03,1.07,1.07,0.96,1.05,1.29,1.31,1.21,0.89,0.56,0.51,0.22
"3149",0.16,0.08,0.02,NA,0.02,0.3,0.85,2.85,3.64,0.6,0.24,0.38,0.49,0.57,0.49,0.54,0.52,0.56,0.85,0.73,0.5,0.5,0.51,0.31
"3150",0.14,0.01,0.02,NA,0.04,0.21,2.47,5.93,10.16,3.66,1.57,1.17,1.21,1.1,1.27,1.34,1.26,1.9,1.7,1.28,0.85,0.73,0.6,0.44
"3151",0.04,0.02,0.11,NA,0.01,0.15,0.68,2.6,2.17,0.59,0.36,0.2,0.24,0.37,0.31,0.36,0.42,0.41,0.35,0.34,0.24,0.18,0.13,0.07
"3153",0.02,0.03,NA,NA,0.05,0.05,0.07,0.11,0.21,0.09,0.1,0.09,0.1,0.15,0.1,0.11,0.14,0.27,0.22,0.11,0.09,0.07,0.05,0.05
"3154",0.11,0.1,0.02,0.02,NA,0.1,0.07,0.83,1.75,1.15,0.53,0.33,0.44,0.6,0.53,0.5,0.88,0.82,0.81,0.89,0.47,0.5,0.31,0.19
"3155",0.12,0.04,0.07,0.03,NA,0.01,0.32,1.01,2.31,2.14,1.21,0.95,1.17,1.19,1.17,0.96,1.18,1.74,2.28,1.36,0.79,0.53,0.29,0.31
"3156",0.28,0.14,0.02,0.02,0.1,0.41,1.35,3.66,11.89,6.58,2.89,2.68,2.92,2.61,3.05,3.32,5.54,7.21,7.02,4.18,2.7,1.38,0.82,0.5
"3157",0.02,0.02,NA,NA,0.02,0.33,0.4,1.49,1.43,1.05,0.55,0.58,0.34,0.54,0.59,0.44,0.42,0.4,0.24,0.26,0.23,0.2,0.08,0.05
"3158",0.37,0.12,0.02,0.03,0.02,0.11,1.77,1.95,5.16,4.47,3.2,2.8,3.12,3.11,3.18,3.75,3.44,5.23,5.57,4.93,3.71,3.04,2.05,1.19
"3159",0.31,0.21,0.08,0.06,0.02,0.21,1.21,4.47,5.65,3.28,2.36,2.29,3.01,2.76,2.63,3.02,3.18,4.19,5.64,3.43,2.3,2.51,2.18,1.32
"3160",0.1,0.07,0.02,NA,NA,0.31,0.48,2.03,4.85,2.31,1.5,2.09,2.85,3.21,3.19,3.07,3.35,2.56,1.32,0.92,0.6,0.38,0.21,0.18
"3161",0.11,0.02,0.02,0.02,0.05,0.25,0.92,2.91,3.4,0.61,0.73,0.76,1,0.85,0.93,1.08,1.05,1.36,1.19,1.18,0.76,0.52,0.41,0.2
"3162",0.16,0.04,NA,NA,0.02,0.34,0.69,2.16,2.38,1.31,0.72,0.84,0.67,0.78,0.95,1.15,1.12,1.24,1.11,0.95,0.72,0.67,0.42,0.3
"3163",0.25,0.08,0.01,0.02,0.01,0.12,1.27,2.85,3.5,2.84,2.22,2.48,2.77,2.3,2.59,2.48,2.53,2.46,3.02,2.08,1.08,0.63,0.52,0.5
"3164",0.46,0.16,0.05,0.02,0.55,0.84,2.55,5.98,10.95,4.36,2.31,2.44,2.53,2.88,3.05,3.68,3.23,3.6,3.83,3.19,1.95,1.54,1.02,0.73
"3165",0.2,0.08,0.02,0.03,NA,0.05,0.74,2.83,5.37,4.57,3.44,4.04,5.05,4.89,4.96,5.46,4.35,4.21,3.22,1.78,1.25,0.83,0.6,0.56
"3166",0.07,0.01,NA,NA,0.09,0.33,0.86,2.49,5.38,2.69,1.06,1,1.06,1.21,1.08,1.33,1.46,1.44,1.18,0.88,0.57,0.42,0.27,0.1
"3167",0.36,0.11,0.08,0.02,0.24,0.32,0.65,3.33,7.21,3.71,2.3,2.37,2.15,1.98,2.01,2.13,1.92,2.99,2.92,2.65,1.69,1.57,1.02,0.98
"3168",0.1,0.04,0.02,NA,0.03,0.25,1.47,3.67,6.01,1.6,1.85,2.58,2.96,3.4,3.57,4.37,3.69,2.99,1.77,0.83,0.73,0.53,0.39,0.22
"3169",0.12,0.02,NA,0.02,0.02,0.2,0.81,2.56,8.38,3.97,2.15,2.04,1.5,1.56,1.6,1.92,1.86,1.68,1.31,1.07,0.64,0.47,0.38,0.2
"3170",0.18,0.07,0.02,0.01,0.01,0.62,2.55,5.76,5.08,2.73,2.32,2.66,2.28,2.41,2.55,2.59,2.56,2.62,2.95,2.14,1.6,1.33,0.88,0.38
"3171",0.21,0.12,0.05,0.03,0.01,0.07,0.85,2.47,3.36,1.8,0.77,0.66,0.73,0.83,0.91,0.89,0.98,0.76,0.94,0.83,0.58,0.62,0.43,0.38
"3172",0.12,0.03,0.04,NA,0.11,0.47,1.92,4.47,4.19,1.73,1.32,1.4,1.47,1.5,1.56,1.53,1.47,1.98,2.15,1.88,1.15,0.74,0.62,0.24
"3173",0.03,0.02,NA,0.01,NA,0.08,0.88,2.93,5.18,2.38,1.02,0.85,0.82,1,1.22,1.32,1.01,1.08,1.61,0.85,0.46,0.35,0.11,0.09
"3175",0.34,0.1,0.05,0.01,0.06,1.15,2.41,5.16,7.19,2.01,1.78,1.78,2,2.16,2.6,2.54,2.62,3.27,4.08,3.07,2.27,1.7,1.28,0.66
"3176",0.15,0.02,0.01,NA,0.01,0.18,1.63,4.4,9.24,2.82,1.17,1.01,1.15,1.01,1.37,1.68,1.73,2.02,2.11,1.37,1.04,0.88,0.63,0.41
"3177",0.24,0.18,0.15,0.02,0.07,0.34,1.03,5.82,11.41,6.44,3.75,3.2,2.58,2.34,2.32,2.6,2.65,2.73,2.38,2.21,1.44,1.43,1.13,0.74
"3178",0.03,0.05,NA,NA,NA,0.12,1.18,2.95,5.65,3.56,1.33,1.5,1.24,1.35,1.27,1.8,1.42,1.47,1.27,0.99,0.45,0.33,0.24,0.13
"3179",0.06,0.02,0.01,0.01,NA,0.01,0.02,0.05,0.11,0.21,0.07,0.15,0.18,0.18,0.17,0.13,0.16,0.14,0.19,0.18,0.26,0.34,0.15,0.09
"3180",0.19,0.07,0.04,NA,NA,NA,0.07,0.06,0.15,0.18,0.36,0.44,0.92,1.01,1.08,1.54,1.14,1.09,0.94,0.98,0.79,0.85,0.69,0.4
"3181",NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.02,0.25,0.72,1.14,1.15,1.29,1.7,1.11,0.24,0.04,NA,NA,NA,NA,NA
"3182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.4,0.4,0.44,0.66,0.59,0.67,0.36,0.05,NA,NA,NA,NA,NA
"3221",0.02,0.03,0.01,NA,NA,NA,0.01,0.04,0.11,0.16,0.1,0.18,0.21,0.19,0.32,0.38,0.46,0.79,0.68,0.12,0.11,0.08,0.02,0.03
"3222",0.32,0.16,0.08,0.1,0.05,0.5,1.86,3.76,5.12,4.55,1.08,0.84,1.23,0.94,0.92,1.33,1.42,2.63,4.31,2.98,2.67,2.04,1.72,1.04
"3223",0.26,0.11,0.05,0.03,0.02,0.06,0.39,1.5,4.47,3.14,1.59,1.95,2.63,2.47,3.11,2.53,4.77,11.08,11.34,2.83,1.63,1.04,0.66,0.39
"3224",1.06,0.6,0.31,0.31,0.18,0.06,0.34,1.44,2.98,4.08,3.11,2.93,3.89,3.86,4.09,5.05,4.63,7.72,9.72,6.5,4.18,2.69,2.51,1.55
"3226",0.08,0.01,0.01,0.02,0.04,0.15,0.35,1.63,4.78,1.83,0.92,1.06,1.02,1.31,0.9,1.27,1.27,1.02,0.98,0.6,0.27,0.31,0.26,0.12
"3229",0.03,0.04,NA,NA,NA,NA,0.02,0.17,0.44,0.25,0.13,0.09,0.18,0.1,0.19,0.14,0.08,0.16,0.3,0.16,0.14,0.1,0.08,0.05
"3230",NA,NA,NA,NA,NA,0.03,12.56,43.53,48.8,18.89,1.02,0.05,0.02,0.02,0.04,0.12,0.12,0.31,0.18,0.02,NA,NA,NA,NA
"3231",0.15,0.04,0.02,0.02,0.09,0.1,0.69,1.4,2.55,2.72,1.82,1.93,1.77,2.01,2.49,2.5,3.34,4.24,3.76,2.54,2.02,1.24,0.49,0.37
"3232",0.05,0.02,0.04,0.04,NA,0.01,NA,0.05,0.29,0.5,0.3,0.34,0.27,0.45,0.3,0.28,0.47,0.47,0.36,0.43,0.27,0.24,0.1,0.08
"3233",0.13,0.08,0.03,0.03,0.04,0.16,0.86,2.26,2.86,1.98,1.73,1.97,3.21,2.92,3.53,3.95,5.92,10.75,5.19,1.95,0.56,0.47,0.33,0.23
"3234",0.07,0.04,0.04,0.01,0.02,0.12,0.47,2,4.93,2.5,1.65,2.01,2.4,2.62,3.47,3.18,4.27,7.94,4.57,1.72,0.92,0.51,0.32,0.14
"3235",0.07,0.1,0.02,0.02,NA,0.13,0.79,2.79,5.95,4.03,1.44,1.31,1.6,1.69,1.89,2.07,3.53,6.36,4.62,1.26,0.69,0.25,0.23,0.08
"3236",NA,NA,NA,NA,NA,0.05,3.62,10.89,12.31,5.66,0.08,0.08,0.03,0.03,0.04,0.18,0.38,0.31,0.17,0.01,NA,NA,NA,NA
"3237",0.01,0.01,0.01,NA,NA,NA,0.02,0.02,0.15,0.08,0.08,0.1,0.08,0.07,0.1,0.09,0.08,0.09,0.09,0.05,0.03,0.03,0.02,0.03
"3238",0.03,0.02,NA,NA,0.01,0.04,0.14,0.47,0.38,0.24,0.12,0.06,0.05,0.11,0.08,0.14,0.06,0.14,0.08,0.1,0.03,0.07,0.1,0.07
"3241",NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.01,NA,NA,0.01,0.01,0.01,0.01,NA,0.01,NA,NA,0.01,0.01,NA,NA
"3242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.01,0.01,NA,0.03,0.02,0.02,0.01,NA,NA,0.02,0.01,NA
